Fermentation_Time,Temperature,pH_Level,Gravity,Alcohol_Content,Bitterness,Color,Quality_Score
16,22.5555265717277,4.54152010625124,1.07633733405728,5.24340460324199,52,12,7
10,18.1948723219012,5.11000828656812,1.06749713824115,5.53494118443424,25,19,6
12,18.5974244024073,4.63854504891252,1.05003150851232,4.62555180300552,48,15,9
12,15.8489975498972,4.78913123438482,1.04060103273656,5.85595459502417,45,10,6
19,21.4210760400546,5.30589361083852,1.04266461605561,4.63974382372133,33,5,7
19,18.2173119133526,5.26907065308767,1.0452197026829,5.43572679916314,38,13,9
13,16.2882710292551,4.51564567142379,1.06314310513171,5.77649311402702,40,7,6
10,21.259517701535,5.3273765873088,1.03751598226079,5.06816652970066,31,17,8
10,24.8467422846735,4.72788804828692,1.04040232567302,5.0964214591175,36,13,9
11,21.8462517569099,5.17476206517464,1.04280097385023,5.27989472720745,39,6,8
19,15.1665283593744,5.322283347874,1.04959106282433,5.94607097351533,41,7,8
13,17.5939271192952,4.96455843308822,1.04360979595556,5.70082941631784,24,19,6
15,21.834138695281,5.09501072967033,1.03721425405073,5.00947033046325,49,5,7
15,22.8195214828588,4.98728723406242,1.06417220576995,5.82766678298234,58,7,7
14,19.680538640223,4.6976193968393,1.04372116628834,5.57450414897087,42,8,8
10,22.5554736251099,4.93774855581758,1.07078664565308,4.59629431784738,58,18,9
17,16.8404053158841,5.42094556354689,1.05242313648575,4.92625060925804,39,10,8
19,19.638339220863,5.11979315027067,1.07974885215998,5.84172996570248,24,14,6
17,22.2521708000191,4.73429382732465,1.03543447739324,4.61063998129391,51,14,7
18,21.6434048834485,4.92861123188709,1.0364471937025,5.56070071114371,37,16,8
14,19.7486816713331,5.33381083038466,1.07128534021185,5.41973251055914,48,13,8
15,18.4259338805334,5.17259647466804,1.06215720728585,5.3611353523945,41,19,7
15,19.1431338320026,4.92000986925822,1.05106608135926,5.49531239419311,41,10,6
17,20.8816593476769,5.06111732034727,1.06152068519284,5.14458586907294,22,5,8
13,24.9173100540354,4.89660036492105,1.06573629090734,5.20787155770985,43,19,8
11,19.3895848318764,4.53558938263361,1.07877120194034,5.41817402269555,28,8,6
14,15.2240442902058,4.54654648536596,1.03908246843637,4.65530837664484,36,13,6
14,24.6117627734656,5.29262620277993,1.04733242754002,5.72437382358766,21,7,9
17,24.8337803725971,4.92073599083084,1.05589305858418,5.55594512504608,52,8,9
11,19.7675674523096,4.99839452008644,1.05169019483617,5.4015158357413,43,5,9
19,18.8746585492037,4.7468930085048,1.06874364966409,5.69574962461531,26,18,6
19,19.2291826875117,4.88822002584878,1.0722910700733,5.96849824848081,25,10,9
19,15.2102624963446,4.99771188338595,1.03961177704798,4.68241533475015,26,12,9
19,15.6214985358507,5.29366316306234,1.05099875288548,5.00439606479309,45,8,8
18,22.2573645653024,5.12983531231727,1.06320221681436,5.88585208266391,45,7,8
10,23.3979282160504,4.84451875408887,1.04810919772856,4.80557901218428,49,6,8
12,23.8885229985988,5.45622386516041,1.04558206381026,5.6167722581468,54,19,7
16,17.9815574103418,5.12245126662543,1.06145639146981,5.5328404978823,28,7,9
10,16.1813675154069,4.51806453584603,1.06455415836588,5.4668258469898,50,5,7
18,21.333347447247,4.8604393093727,1.0376641214062,4.949179463237,44,17,8
19,16.444135186992,4.54764008431166,1.05901304052442,4.7845301864595,46,12,7
11,19.6654463732655,5.20190241568278,1.07460774192928,5.32222092001156,45,10,6
15,15.4959740743125,5.01243770636546,1.05434310218555,4.77551776842784,34,8,9
19,22.8336704538083,4.55425692633729,1.07291162299886,5.45156393841355,54,19,6
11,15.5205377299349,5.31543092325058,1.0587482219702,5.26979710674729,31,14,9
17,18.7010145469337,5.05148395037472,1.05608812235569,5.74587809469036,54,11,6
12,15.1996246823088,4.77038565897424,1.0382857540021,5.64305085631967,34,18,9
15,18.41029644399,4.6970323946154,1.06190787148655,4.88890841094313,48,8,6
15,20.0298887021413,5.26832795300339,1.04712447043387,5.90426490514165,48,13,8
15,15.5974321256072,4.95510470098214,1.03860395376959,4.59201401765167,27,17,7
13,16.1007249015732,5.39815847434011,1.04130406825025,5.93286507922653,33,13,7
11,22.2046504617515,4.79307157039944,1.03270961537481,5.67778642708057,25,14,7
18,22.3491614886962,5.43920924546176,1.05474061839592,5.67611139836478,55,8,6
16,23.5103293375261,5.39783045717071,1.05336674120008,4.73364714850755,36,16,7
17,18.0858369082939,4.88859190108128,1.06275111074779,5.62947143261,30,15,8
13,16.4919672128132,4.61080612829478,1.07415000423679,5.65944884065595,35,16,9
17,15.1201668083713,4.94235767927987,1.03132969495315,5.05243441412217,36,17,6
18,16.5162230172621,4.77244804590485,1.0553671193979,5.08050504983729,27,6,9
15,23.8023562011469,5.08439619283565,1.06908783203341,5.17293969370664,22,15,8
15,20.4745052100195,4.82588863228989,1.07254938264487,4.53002324791946,24,11,6
12,17.578889117199,5.08554021249055,1.03187188299452,5.86399916775654,50,5,9
14,17.7750799064253,5.43867466826765,1.05552419037941,5.59869912315304,59,13,9
17,21.82020838813,5.10404578037518,1.04709205269178,5.23951147734566,58,10,9
11,24.2816752705021,5.45004905545822,1.0350057427173,5.54086590168338,47,10,6
19,17.0448376357719,4.86139045765334,1.03819577360117,4.52121083414184,44,14,8
12,21.8299087104241,4.59920956631874,1.073591265916,4.79585504215029,38,5,9
19,24.2744540587115,4.74138835428738,1.07534234736657,4.87417419769673,43,19,7
15,19.8467312336118,5.22572862551966,1.06505162393151,4.86246000800476,37,13,6
12,24.0272099971026,4.55711674369191,1.0642327734545,4.96344647050015,32,11,7
12,18.3746037941413,4.79490658834163,1.07159393262707,4.53757746103692,47,13,6
19,16.4494765045898,5.27374104189728,1.04291977946392,5.49827724501555,41,17,8
19,22.4685143871559,5.45311258474629,1.03256660941521,5.25761892267745,34,13,6
11,16.6327031179209,5.4924265338527,1.04513765297231,5.95598675127904,58,5,9
14,15.8863924277018,5.03417805807498,1.05776631476431,5.51835958933904,42,16,8
15,17.2339128840723,4.74914627666336,1.03496422806845,5.99529561483204,41,16,8
12,21.5066942845297,5.4214884061118,1.04394852508707,5.60003263540342,54,13,9
16,17.7734774756426,5.27770880970757,1.03857836031899,5.45039054895821,25,13,9
18,24.4354102808339,4.61785226934694,1.03009791843706,5.58717391014792,45,11,8
16,15.2659419321637,4.669576207826,1.0674144117985,5.40687390370464,46,13,9
12,24.5172133033999,5.08289898275178,1.0447633937924,5.68226477713761,24,7,9
19,18.5993992918238,4.79378513583596,1.03431204149679,4.74351087986537,22,14,6
19,16.0625135435333,5.09322824572594,1.03210197667645,4.79134122702164,41,9,7
19,16.5496402171042,5.21311850046801,1.07132575909918,5.56418191955005,33,17,7
18,19.0148765804737,4.55625419519388,1.0431982941997,4.97180046499557,49,15,8
17,19.5316595007231,5.12272782489446,1.07032865104091,5.51150096169628,54,14,8
15,18.0391412632483,5.31795339756634,1.07404444872673,5.59434994670705,31,14,7
10,24.9080089052159,4.77215022084079,1.06486326094704,5.8976774678775,21,10,7
11,16.1053893975184,4.6768752536725,1.04976139094078,5.98227640409455,44,5,8
15,18.8287223257518,4.56653401867519,1.03566665334688,5.31104192848486,53,17,7
12,17.429286359792,4.79281555192321,1.04441287771586,5.04388751365565,23,11,7
10,16.5731151660201,5.19705623341074,1.05634773756996,4.8932488736745,37,13,8
16,22.2002331675155,5.05127163153152,1.03946777833352,5.48476355479784,46,5,6
13,24.9040521620128,5.45940825011447,1.0754154916,5.63465972917309,28,16,7
14,19.6993213292474,5.47459317715394,1.06045092851165,5.48443299924888,42,18,6
10,22.8549277308661,5.36304251666823,1.04879085722613,4.8101565015888,29,16,7
11,22.2224373815264,4.63857211082451,1.06737374105694,5.90440241655977,22,10,6
10,18.0718976624014,5.22093563903679,1.06497773339286,5.43631471792684,37,14,8
18,24.5788608888817,5.03288977318645,1.06712469292841,4.80717671862878,26,14,8
16,21.540370009256,5.07705601475768,1.06174572905716,5.53430113290283,51,17,9
10,23.770606331085,5.35318591780481,1.05068500307265,5.68166607496853,32,5,9
15,18.2451138138835,5.02791951499951,1.03506398751472,4.79524638560798,26,11,7
10,18.6075228586124,4.7640764998965,1.05321137198182,5.97714403993393,31,8,8
16,18.1828443656654,5.01514332114944,1.03817381836386,5.80847894336184,33,8,9
15,24.8163786132979,4.80139426039277,1.06826715019001,5.06456495238432,30,11,9
15,20.4572179817762,5.37867916832492,1.04456327832125,4.85733653838467,43,18,8
18,22.5956449580155,5.20715786554012,1.04355502629514,5.7870341896012,31,9,6
14,24.6301322636792,5.01548567207557,1.07438412438211,5.23106095033544,21,14,8
14,18.3664486079935,5.20478843101507,1.06900392988487,4.926329590453,56,6,7
10,19.6619181264291,5.22208419441796,1.06956627273804,5.15831814862262,38,10,6
18,20.1958647669386,4.71931101019142,1.03294103288993,4.78442291885584,50,6,9
15,17.764425953323,4.92210600378605,1.04613014726117,5.67560874546206,54,15,6
16,17.9040613605648,4.84419069594897,1.04186187587099,5.74710033886244,43,10,7
12,22.0651850618216,5.41496782183864,1.05063652460224,4.67630326421452,51,18,8
16,24.0337442278838,4.75345456952284,1.04831084288066,4.63709895644177,57,12,8
14,16.8524906390151,5.21038627520446,1.06457866844472,5.05334890228739,59,12,6
19,19.1568472484293,5.2892695290205,1.03103026588367,5.44262589043754,56,11,9
18,15.4717892162146,4.59652792756711,1.057347786261,5.71693011421696,29,7,6
17,18.9750140446054,4.62235156711069,1.07539600358789,4.77158322987713,43,5,9
17,19.5720411719036,5.040601758365,1.05512750185414,5.08772471619594,20,11,6
14,16.2138627147931,5.47235587729596,1.06305994126281,5.87318441808907,43,10,9
10,19.0823263954375,5.48001632159906,1.03364967080287,4.60631383838905,27,10,6
10,24.2499230777231,4.82097615922318,1.04195108051074,5.35950582915648,20,17,9
10,24.3018237041214,5.38050637001379,1.07295057341562,5.29329246360638,27,6,8
10,22.502047768928,5.30566578714074,1.05390022874287,5.85718943552868,48,7,7
16,20.8113271152645,4.55067283118946,1.06798949760507,5.48626396907802,25,7,9
18,20.1135952934488,5.37639728380521,1.07964730918075,5.1345455344241,39,9,7
19,21.955754709083,5.27091753179548,1.03748993729887,5.74883468763764,50,6,7
19,21.4223980834812,5.05064633062007,1.04234553540784,5.17496381103835,22,5,6
11,15.4698999029009,5.40272362966241,1.04261623445672,4.9162862852633,20,7,7
13,18.193178696263,5.38648340252609,1.05897566184784,5.6932342274241,34,7,8
18,19.8477065571425,5.01165069666641,1.06791194468726,5.92297895039217,59,6,6
12,20.7257807702831,4.68231119852094,1.05904893598253,5.3444247907295,47,13,6
19,20.5333611041992,4.87480646697696,1.04227935704749,4.83712801157303,41,10,6
15,16.0941024850118,5.04491682245778,1.06704460173075,5.27570103488684,26,8,7
13,18.9245537896911,5.01981719602486,1.06152948605676,4.84163046941144,25,9,6
19,19.5013234917096,5.33749796114126,1.04093320983098,5.8113452460462,22,19,7
19,17.2825181939783,4.83052548582557,1.07747580994877,5.97600147091005,53,15,9
11,21.9885147136796,4.73636511937292,1.06946110255959,5.55483602493437,35,15,9
12,16.2069333660062,4.58985647052584,1.04290790181889,4.6864577841589,22,14,7
12,22.4728354890186,4.62925594621539,1.06888246125233,5.12423747667394,48,9,6
17,16.8124293191702,4.66675104345592,1.03052770022275,5.47956708456273,51,16,9
16,15.7146161419018,5.20238300774162,1.0442760623306,5.440779769704,34,17,6
16,24.4794058888433,5.10837582495265,1.03392336660798,5.11823279356098,38,10,9
11,23.9371648892051,4.93529968829887,1.05216352540836,4.8201688414804,29,10,9
17,23.7536563289647,5.01471195366788,1.03387285021893,5.70633364012644,31,12,7
16,16.1633687760004,4.85195675784437,1.07510357412659,4.72097342149297,31,13,7
10,18.5710533100751,5.47117297556138,1.03279806603826,4.51330021459395,44,10,7
13,22.0953717162161,5.24244238352391,1.07658181177324,5.86196071647469,34,16,9
17,19.7466273168999,5.00752457861843,1.0448744692103,5.60599454421445,28,19,7
15,20.4901174846494,4.50521074924588,1.0418121048681,5.27329303588247,24,6,8
19,22.758439576242,4.82805738103833,1.06592873565306,5.68910431495552,37,19,8
10,18.0794364798454,5.42937578219933,1.04824338957005,5.57901808779534,52,5,6
14,24.3665656278122,5.30979280509072,1.0496743129347,4.70904632919448,38,13,8
18,21.2261544112992,5.49238399773727,1.06474870164806,5.03027696697071,36,13,6
13,15.0077099045429,4.60936690544174,1.05445817778099,5.99968898252697,51,19,9
16,23.004768080326,4.84959583673686,1.06779428233752,5.80164943719666,53,11,7
13,17.934065643955,5.30214220024384,1.03245970298866,4.57328477298223,44,6,9
11,18.9502100297672,4.89144908306327,1.04747998360671,4.53231652321094,54,13,9
13,21.8435729556051,5.41952985236964,1.03578874811132,4.68574769028821,40,11,9
14,19.1179895555886,4.64996300170073,1.03876018687462,4.74488110167973,56,15,9
13,15.3166248903565,5.36811861223059,1.07657002524705,4.77849297891875,27,7,7
14,19.2148751950126,5.05354293901228,1.0751702950728,5.495863374689,33,12,6
18,24.3054975768853,5.06913708006652,1.03649158336859,5.47375523440722,28,7,7
16,21.2960443952323,5.38955834215784,1.06864537863694,5.98784154898762,20,17,6
19,21.6313454562989,5.04640198833468,1.03897538762394,4.50676664017366,47,19,9
18,15.0777076525039,4.64227900452218,1.07466435882352,5.46096528278842,25,14,9
10,24.5030539902182,5.11254908348211,1.0503392793575,4.50022937336644,57,17,8
11,15.5179776150133,4.7403548681878,1.05287704841998,5.05257468659724,30,16,7
16,19.621839702704,5.04288332978521,1.06052024145185,5.31112577897821,53,13,6
13,20.461517869571,4.89113000195363,1.05210361226509,4.58225712783825,47,19,7
19,24.8937417192201,4.79395669487536,1.05441408636832,5.01069160620698,26,12,8
12,21.8367827273179,5.02857087344646,1.05420188615115,5.6120367194735,31,17,7
14,17.3152319094822,4.78544713722858,1.07638868388352,5.47987058533415,32,10,8
11,20.8536936016415,5.4733829861685,1.06985137396874,5.0466677585325,27,17,9
18,22.9805082958916,4.64663089655296,1.07640272163782,5.92253216654927,51,14,6
19,23.3947177914705,5.06344666258986,1.07914987429744,4.95350972225403,58,12,6
17,15.6402063489577,4.792494169543,1.07250331550512,5.06851148414465,28,14,6
19,18.3722977837276,5.15871869558896,1.07388032209352,4.50312249786541,59,11,6
16,16.2947870148818,4.70423846613971,1.04955821733287,5.55460660917041,59,13,9
13,21.054989791548,4.82523743724667,1.05496692158194,5.19219843203201,59,5,6
18,17.0983536307652,4.79891863037977,1.06444003756363,5.07575478916484,22,6,6
14,21.3443771675139,4.78170529542692,1.06885093694449,5.04486209058152,22,10,6
10,21.8625477096093,5.0949071513886,1.0311121501793,4.63368557668911,56,11,7
11,21.4268678529158,5.01260077594227,1.05127523707911,5.89807007496121,44,16,9
16,22.4742056471345,5.35120307022876,1.06295192240799,5.79904351526847,59,16,9
18,24.8619174989503,5.18204982506766,1.0353652840565,4.65365072182264,21,14,6
11,19.8745339534227,5.46647373835699,1.04881747564958,5.40625100719931,46,8,9
14,21.2885655700557,4.55720602021148,1.05194300188836,5.14793218307898,29,10,9
15,24.1731119268101,5.48482425491194,1.04153364207178,5.93614949426886,30,10,6
14,18.2120242351052,4.53089568856963,1.03466566986103,5.45752889259625,53,5,9
19,22.2260268429517,4.63430437361723,1.07234358013443,5.42843017044343,38,19,8
13,24.80727887596,4.58159200198815,1.06105803062538,5.14285865792746,25,16,8
13,24.1485712211158,5.3055322494693,1.05639806586251,4.92108906495952,26,13,7
19,18.5211395689576,4.6164801174569,1.07934885747794,5.04530322250525,30,19,6
14,20.3670831438354,4.67886766089033,1.06073040199971,5.44433657359597,44,17,6
15,17.3879412163978,4.84120977533866,1.04426427892366,4.60129658396298,26,10,8
17,22.1687237194327,4.53541603827439,1.0768237535637,4.7489257327863,51,7,9
17,15.2867139136512,5.36594990088768,1.0727844794356,5.7721620745628,33,12,7
11,18.2490563666211,4.73384620434447,1.04809704355606,5.05118233346841,23,17,7
11,17.3701095389719,5.1636608593571,1.0791632910436,4.83251461861071,39,8,8
14,19.2089255697964,5.37235874931291,1.06616432634438,5.65318303408296,33,9,6
16,20.7423435956398,5.46675487534353,1.07700379227768,5.05813537358054,29,5,8
18,17.7321894412789,4.76524339624968,1.07948506046632,4.78064996764052,46,11,9
13,19.806823429597,4.58239750850134,1.07205070872993,4.68949824348583,49,15,7
18,18.2121765143271,4.73725061053361,1.03624454579344,5.16734637473719,20,5,8
10,17.6700171851597,5.03140729864348,1.04182799518616,5.96145387076146,40,11,9
14,24.3248789421997,5.00461303806905,1.07939629738266,5.53803730091993,23,11,6
10,17.1834851529468,4.95260237140864,1.03424704760697,5.75182816406245,28,11,6
10,20.6944453550448,5.02293529721512,1.07727253059262,5.85738370571108,25,9,6
15,18.7315895147474,5.16835885210085,1.05423590801713,5.23217699402253,33,8,8
19,17.1428117094152,4.69356819380712,1.05776865808845,5.622004938331,41,11,8
11,21.8136297652207,4.84089503728803,1.03178448516363,4.77690123886144,52,19,7
13,16.7449198251375,4.53800913208699,1.0587486480082,4.59517521854184,33,6,9
13,16.6807568412186,5.10427296622197,1.04015246574151,5.87267194601176,57,15,9
15,16.6876130151368,4.61988782115042,1.06216365879576,5.94887785892103,52,14,7
10,19.6584345902842,5.01839032783609,1.04302095180025,4.80997546199576,21,18,6
11,21.1577178776857,4.85433975457055,1.0544456983231,5.11458519672903,52,6,7
10,18.5714586278271,4.78427945279262,1.05118568165555,5.86759742425202,54,6,8
19,15.1485004039527,4.57791059578743,1.07692731930817,4.85345523084768,57,10,9
19,22.8754484069347,5.30453230838886,1.04572102294607,4.9133194227714,42,14,8
11,17.8200669627853,5.17064598685747,1.06121926837406,4.77501704784917,22,6,9
10,20.84141589715,5.03500315176783,1.07402000709235,4.71531639199709,51,10,6
16,18.2635707799779,4.52944999042842,1.05289210488221,5.05197955919178,20,19,9
19,22.8698857070868,4.98021193655997,1.05017240013388,5.5473721138686,23,8,9
15,23.0376170047469,5.2634591589052,1.06063814575024,5.11916664066038,32,18,7
12,24.495951633666,5.29389872545993,1.05707774215807,5.91962276996156,46,17,8
12,17.5865638185868,5.00699015368877,1.05842756440219,4.91235615692689,54,18,8
10,17.882090221028,5.41390056704474,1.05002686245155,5.27710319473186,23,16,7
10,18.9820895739543,5.27539765961631,1.03582586456264,5.73382591888233,44,10,9
18,19.8366397020322,4.58608909499051,1.07243000277035,5.86385786387054,58,10,6
17,21.2074912678149,4.72323282610537,1.05743921340331,5.01334175294965,41,6,9
19,16.2471646535661,5.00701298494533,1.03582729733645,5.90637143705687,25,19,8
18,20.818650793859,4.59304676064205,1.07263761987097,5.82221466878228,36,18,8
12,22.5267362167307,5.02766335882342,1.05482668447166,5.64293576021961,32,6,9
19,24.771663206706,4.62467786018849,1.04309396141394,4.88845621698437,59,12,8
19,17.0476738652289,4.53553296616152,1.04967254837435,5.03350928308581,35,6,7
14,22.2177592742444,5.34526818718118,1.06895469989415,5.59305839083912,29,7,6
15,18.9116349224978,4.6119663013281,1.07403728934785,5.61224248580002,56,9,7
16,22.9314185390712,5.47780070413896,1.03732349882162,5.53151314449233,25,13,8
15,23.2442432033227,5.13656504990546,1.06021407385048,5.50315397322344,58,11,7
16,21.1448226170723,4.90302065452536,1.04150774382497,5.77944053252052,45,14,7
18,22.1445596312219,5.18125130466672,1.03078879700228,5.33093339711288,54,19,9
16,15.4986334155018,5.48424633114282,1.05901188121683,5.86709326752679,23,11,6
16,18.1154900168552,4.72389532096057,1.04032409863363,4.77758512153553,28,17,8
17,21.4816590158804,5.22559051955309,1.07008515169538,4.54847359992436,23,11,6
13,17.8771301215468,5.15865142530764,1.03940556834355,5.02358202421198,37,19,7
10,21.6022963263357,5.33376725080665,1.05425059607558,5.28884169959209,38,13,8
10,18.9149028257148,4.91296696886093,1.06441484863817,4.92856409317422,50,19,6
16,21.6808714757161,5.19058247946983,1.04514235834456,5.85249370365068,20,6,6
16,19.6146939270993,5.00302475347561,1.03879019852979,4.79663958430831,21,14,7
16,21.0774879053584,5.35560278877461,1.07835017504562,5.89098283090325,37,15,7
10,22.1742776643206,4.55685203126003,1.04604675605806,5.30061195393261,26,17,9
14,15.6943755402857,5.39066408149169,1.03621563544734,5.68780628526051,56,8,6
11,21.2639025607399,5.05335413047693,1.04566863019705,5.40719571213738,36,11,9
15,20.412635040581,5.29005959442206,1.03261957343001,5.44777567471813,43,19,9
12,22.0160159752977,5.47553483647465,1.03277043857965,4.62686983695473,30,10,7
10,16.0995526566386,4.54483296847609,1.06181085575967,4.53633174045368,59,9,9
19,18.8213902285039,5.24709922444538,1.05435534912869,5.32167552687589,46,11,7
18,20.4505083077778,5.36199542219066,1.07077095574698,4.5196585585939,56,11,6
12,21.4786503946389,5.35544034123771,1.0765284386751,5.03019608294016,53,8,6
16,18.0856206383454,4.53879896416896,1.06120397326726,4.85098998879091,38,11,6
16,24.683070546701,4.73757277306303,1.0697864807262,5.42089239298343,48,11,6
18,21.1353211658162,5.15619054922066,1.03369875398702,5.40145089677178,45,6,8
12,18.0099787878218,5.05262954554439,1.04536596895642,5.45400392677892,34,17,7
16,15.2133047995452,4.56928357056169,1.04702648520804,5.709252400548,37,16,6
15,22.1831978363735,5.02125078679323,1.03161133394349,5.84181523819853,20,8,8
19,19.1104132695463,4.89752622293721,1.0509847122366,5.00077456786888,36,5,6
14,20.4413927487108,5.35099330081344,1.05008174795414,5.62876489559138,34,19,7
17,15.115352630219,4.97471331114371,1.05081021453351,5.44043781368838,49,8,6
18,15.4617205026122,5.47537702186439,1.06634921762478,5.82864635598397,25,17,7
14,15.6936010105784,5.28950239091521,1.0478404398787,5.10007113949258,40,15,8
18,17.4768255660594,4.76889050928672,1.04756821246418,5.33685692967466,29,5,9
18,19.5667346173711,5.41778486639199,1.07893470646239,5.54926669278533,25,8,6
19,20.2384862563017,5.38122048820773,1.05162681458657,5.17636513467852,56,14,9
16,24.7635903559762,5.19097652471309,1.03910650355819,5.64795601673003,41,6,7
13,21.2854530117389,5.32410573711102,1.07550596405167,5.25525577248407,29,7,7
11,24.9689572794317,5.02531366326674,1.06873371745169,5.90667915045795,35,16,7
16,20.2488179231058,5.4480051149826,1.0395891760872,4.50678168753756,22,12,7
11,18.8195466140328,4.9391840796219,1.07410765333462,4.92683257893614,47,7,8
17,16.4473411534137,4.64783868266003,1.07266042153504,4.97138882512854,28,10,9
19,16.7223122222162,4.97617056382729,1.06778147337855,4.71208643153017,32,19,6
11,24.4310656415088,5.00624204400842,1.05320787322292,4.67978844783027,46,19,9
18,17.7684296141336,5.27302156112474,1.03255658060108,4.51209666879032,57,10,6
13,22.1100418660315,5.17046260466521,1.04895169551809,5.04723922869794,35,7,6
13,16.0399131466015,5.33795069256528,1.07512457632048,5.19295499898115,50,11,8
11,21.6643420826128,4.64803275631644,1.04525450516615,4.52953151883199,48,8,9
10,21.1541317388308,5.31210128063889,1.04114797410584,4.87587285686498,49,12,6
19,19.0330355781289,5.0425256558115,1.04340057375513,5.44066071093352,55,18,6
18,22.1874755584568,4.67897578950733,1.07098035305043,5.50128981180558,46,18,8
11,21.8130380750912,5.19258687687799,1.03826220553976,5.50113479343914,48,6,6
14,16.5355487085146,4.6849718804694,1.04925055330328,4.71423767193603,38,15,7
18,24.5265521963479,5.45134698212942,1.04324091051859,4.59330530962929,31,18,6
15,19.3023017855548,5.23142541420736,1.04308506131616,4.51741454965282,33,8,7
15,16.8351718209167,5.08603995308308,1.04813686314742,4.50660853695669,33,17,7
14,17.0937657282822,4.75440241112584,1.06688517983329,4.61854309146351,31,8,8
12,15.4209507301127,4.63988720360833,1.06635973455099,5.51813154596185,45,6,7
18,24.6638050601305,5.0143960278494,1.07615507997204,5.57216868949982,33,19,7
19,21.7886044733188,4.98454406949724,1.03581983155468,4.96899845029102,45,9,7
18,16.3349595192716,5.17588283134543,1.05832114545351,4.68714104637836,31,10,9
15,15.0887398185383,4.85402599263387,1.05997673134996,5.54469810047305,44,12,6
11,17.4274633836779,5.4921527777084,1.06298291859883,5.87242203992745,32,11,6
10,20.6167815968242,5.45845365814654,1.0311311369597,5.47173322429967,56,19,7
16,24.9934856992316,4.68795508651788,1.05518628443083,4.78571957261533,51,12,8
15,20.3873024173598,5.04194972926758,1.06208443935143,5.07052584145659,37,19,6
12,20.0282303077048,5.24743683729837,1.03780080908645,4.7861139028352,30,17,6
19,20.2255977502082,5.32992103945117,1.05951539340199,4.94454989127046,31,15,6
13,22.5738468557984,5.49360950787575,1.03535082010743,5.824722075503,29,10,8
12,21.9640589455823,5.26646215907327,1.0796678613476,5.54505777908233,41,18,8
15,22.4244498826108,5.384155949642,1.06358570972545,5.19600163516482,32,6,7
14,17.1684279216256,4.57415193588568,1.04672045933655,5.67095371415314,51,12,7
10,23.2921907450056,4.56981314182116,1.06310950337247,5.17676308731434,23,9,9
16,18.5514133580651,5.49665215868273,1.07925100367366,5.51610081392432,58,10,7
10,24.0407289098531,5.29483290742178,1.03262472140164,5.58447810369425,45,5,8
10,23.1998247039814,5.4587597712735,1.05539056505045,4.98213017790471,59,16,8
17,15.1770556933859,4.95562619175551,1.04250137801214,4.53862138188393,46,11,8
10,22.0238127737942,5.27356071650104,1.06215039264998,5.01384839645633,57,18,9
13,20.7735562763263,4.86669502848836,1.03086817832269,5.33078691386625,22,18,6
17,24.3813123760606,5.47817427080394,1.04810759923729,5.35822071614125,32,9,9
11,20.4991562225219,4.85436543916218,1.032636499988,4.93857592201776,31,14,6
18,19.6689286793881,5.12266301374186,1.04264786859516,5.41828966643657,42,5,6
18,18.8444324295618,5.24376191471938,1.06452208443674,5.35407942289535,24,17,6
10,21.7668870212821,5.24278555423587,1.06056183285865,5.2525821409818,31,6,6
17,23.9869368430227,4.88945924190428,1.04633407950974,4.9704363956158,59,5,6
16,23.4072634659803,5.26298082859345,1.07028588361478,5.61482994622302,43,11,7
14,18.2362010085953,5.37019311484407,1.07511228724751,4.64596630610089,48,16,6
10,17.2971760177812,4.54773780183035,1.05584024198231,5.93483631119698,58,17,8
19,17.7790995685705,4.84567612389746,1.07003127366205,5.57097683940481,50,18,9
15,18.0808234608848,4.56683670699507,1.0453867685818,5.30264303635507,37,12,6
17,22.0482776557679,5.46320251260481,1.05672551103946,5.44430402767369,37,19,7
14,21.0635985498143,4.74347029025963,1.04636637792671,5.45535783238995,32,11,7
15,22.6693072527443,4.60788959602532,1.04487294914821,4.90125255820556,22,17,7
15,23.9577713483416,5.21915262051948,1.0690677422769,5.75696858981431,52,5,6
18,18.0179509353229,5.21618117967515,1.06221462711425,5.49991238425872,34,18,9
19,19.0726699679165,4.7821496346679,1.03016862727463,4.52711664241753,36,7,6
18,16.3467784306562,4.56737429300425,1.0514694544976,5.75235626101605,40,6,7
17,16.2657990872226,5.44587125007455,1.06246341814203,5.90864086819225,40,14,8
14,23.869390309696,4.58950804257808,1.04931537263048,5.86535659103363,35,11,9
16,15.4368467303976,4.69821162723485,1.05550800750504,5.37613635292138,43,11,7
13,21.3791907981066,4.59937494764203,1.05043022622304,5.1288696061944,26,19,8
19,16.9394021464525,5.0237262621614,1.04305492445906,5.58102258339621,21,19,7
11,19.7257202036169,4.96871528678415,1.042168239438,5.92417755261244,36,12,7
15,22.3086419227422,4.68252706172471,1.0362640471409,5.88504762123497,26,16,7
15,22.0369604612934,4.90720950028453,1.05051055613047,5.32040159864622,37,6,8
14,20.0372785170273,4.9398932653659,1.07998076976028,5.0412142940555,56,16,8
11,16.2294932062639,5.21810377411676,1.04587323847256,5.81825737614376,51,17,8
19,23.2311123917263,4.58077202158759,1.04369987791082,5.0476823134067,34,9,6
11,19.4906149689407,4.8433446576578,1.06621530016851,4.98696268720642,43,10,7
15,21.4887473492903,5.49624100987963,1.04050414331067,5.38137477768872,42,10,6
11,16.9287506847565,5.00498099888672,1.0506387965922,5.29563590088172,27,14,9
18,24.9641078584831,4.94312736729996,1.04144386879607,4.60503475747637,44,7,8
